"id","price","availability_30","availability_60","availability_90","availability_365","month_year"
20257357,NA,0,0,0,0,2019-08-01
16213608,NA,0,0,0,0,2019-07-01
51451368,130,0,0,0,236,2024-08-01
20321803,NA,0,0,0,0,2019-09-01
904523946643334656,20000,30,60,90,119,NA
39553672,157,0,0,0,266,2024-04-01
790946345719115776,320,0,0,0,5,NA
1164688982496495616,708,28,58,88,363,NA
19983748,NA,0,0,0,0,2017-08-01
895286761918388992,NA,23,51,81,340,NA
4677654,48,7,37,67,342,2023-12-01
20282225,NA,0,0,0,0,2017-11-01
16122223,NA,0,0,0,0,2017-05-01
16162621,NA,0,0,0,0,NA
16253465,NA,0,0,0,0,2017-02-01
20365504,NA,0,0,0,0,2020-03-01
1072416905292439808,138,30,38,38,274,2024-08-01
616106207872645632,1114,0,0,17,261,2023-09-01
16352907,NA,0,0,0,0,2017-01-01
1203488199964730624,75,0,21,51,191,NA
15326243,599,30,60,90,365,2021-09-01
21262243,NA,0,0,0,0,2023-08-01
21275837,NA,0,0,0,0,2020-03-01
21287982,NA,0,0,0,0,2017-10-01
21254718,NA,0,0,0,0,2018-10-01
21317156,NA,0,0,0,0,NA
36147561,399,5,15,36,290,2024-08-01
1137553970040139392,60,5,35,65,244,NA
21355005,NA,0,0,0,0,NA
1092764040708555392,60,0,0,0,264,2024-08-01
21828822,NA,0,0,0,0,NA
1185149496223072256,85,30,60,90,365,NA
53604779,99,0,4,34,309,2023-09-01
904524223667771008,20000,30,60,90,119,NA
16301464,NA,0,0,0,0,2017-03-01
16333607,NA,0,0,0,0,2023-08-01
16338086,NA,0,0,0,0,NA
50700543,NA,0,0,0,0,2021-10-01
1046503081311194496,46,29,59,89,269,NA
21736598,NA,0,0,0,0,2023-01-01
21481778,NA,0,0,0,0,2017-12-01
1117532744097489664,60,0,0,0,101,2024-09-01
21942269,NA,0,0,0,0,2019-08-01
22338852,NA,0,0,0,0,2020-01-01
22151067,NA,0,0,0,0,2017-12-01
50812445,NA,0,0,0,0,2023-09-01
32714790,160,0,0,0,164,NA
21968568,NA,0,0,0,0,NA
52558166,NA,9,9,9,40,NA
21501507,NA,0,0,0,0,NA
21621231,NA,0,0,0,0,2021-04-01
846546411200661760,329,9,18,44,63,2024-08-01
52389697,40,6,34,34,34,NA
992285225039563520,59,0,0,0,273,2023-11-01
666482362855955072,280,18,48,78,353,2023-10-01
630134452451645184,230,0,16,35,308,2023-09-01
26295433,NA,0,0,0,0,NA
36108675,1926,4,32,60,332,2022-07-01
21816757,NA,0,0,0,0,2018-12-01
21736164,NA,0,0,0,0,2019-01-01
50723925,NA,0,0,0,0,2023-09-01
22064022,NA,0,0,0,0,2019-10-01
21906858,NA,0,0,0,0,2018-11-01
22086471,NA,0,0,0,0,2018-04-01
672522014124319744,333,8,21,37,214,2022-09-01
23053827,NA,0,0,0,0,2018-10-01
39193812,250,3,16,37,303,2024-06-01
23233925,NA,0,0,0,0,2022-12-01
1106616551133251072,41,30,60,90,365,NA
711630267993788672,232,30,60,90,365,NA
30154255,374,11,26,56,331,2023-09-01
758629452236008192,250,0,3,33,123,NA
22030593,NA,0,0,0,0,2019-10-01
50845735,NA,0,0,0,0,2022-09-01
652279676468280192,150,30,60,90,365,2023-10-01
29103450,NA,0,0,0,0,2019-01-01
29855796,NA,0,0,0,0,NA
26297631,NA,29,59,89,269,2023-02-01
50831816,NA,0,0,0,152,2023-02-01
1043992946677121792,417,0,0,0,99,NA
24356861,NA,0,0,0,0,2019-05-01
43667729,NA,0,0,0,0,NA
24426631,NA,0,0,0,0,2019-07-01
15411988,132,23,53,83,173,2024-08-01
25416424,NA,0,0,0,0,2023-08-01
29256134,NA,0,0,0,0,2020-01-01
48677256,NA,0,0,0,0,NA
823940567082834176,135,0,28,30,253,2024-08-01
902949521262955520,749,29,59,89,364,2023-07-01
1117575469976164608,559,6,10,28,280,2024-05-01
25284006,NA,0,0,0,0,2024-01-01
937116425864902528,120,29,59,89,269,NA
649075074887124608,155,30,60,90,365,2022-11-01
802039755779496192,656,0,0,0,166,NA
48413404,40,30,60,90,365,2021-10-01
838395550207777536,453,6,10,11,24,NA
24514490,NA,0,0,1,1,2024-08-01
47179845,190,14,44,74,349,2024-06-01
24398061,NA,0,0,0,0,2018-06-01
24540935,NA,0,0,0,0,2021-04-01
30585315,135,6,36,66,246,2024-07-01
837705512484546560,175,30,60,90,365,NA
50105297,39,30,60,90,365,NA
53992289,130,5,35,65,155,2024-06-01
29847492,108,0,0,0,257,2024-05-01
1199370371050712832,285,11,41,71,345,NA
990743032897097984,175,0,0,27,301,2023-12-01
35580609,960,30,60,90,364,2023-07-01
30393377,417,0,0,26,301,2024-01-01
49299232,130,28,58,88,177,2023-11-01
26473576,NA,0,0,0,0,2020-08-01
24572885,NA,0,0,0,0,2018-08-01
1142735795274193024,140,6,36,66,341,2024-06-01
25510480,NA,0,0,0,0,2018-06-01
43689646,NA,0,0,0,0,2021-09-01
46544008,NA,0,0,0,0,2022-01-01
1330056,10,0,25,55,314,2023-09-01
28316936,NA,0,0,0,0,2020-03-01
7090264,120,0,4,34,309,2022-12-01
25839759,NA,0,0,0,0,2020-01-01
29515916,NA,0,0,0,0,2020-02-01
24734680,NA,0,0,0,0,2023-11-01
1203500193090167040,75,0,0,0,112,NA
50872208,NA,0,0,0,1,2021-10-01
29520126,NA,0,0,0,0,NA
29455559,NA,0,0,0,0,NA
21836461,NA,0,0,0,0,NA
25895132,NA,0,0,0,0,2019-01-01
24748187,NA,0,0,0,0,2018-09-01
26987448,NA,0,0,0,0,2022-10-01
43354556,427,0,0,0,153,NA
25534630,NA,0,0,0,0,2023-10-01
25804768,NA,0,0,0,0,2018-12-01
30091911,NA,0,0,0,0,2023-03-01
26812606,NA,0,0,0,0,2018-12-01
25870840,NA,0,0,0,0,2020-01-01
27065834,NA,0,0,0,0,2018-08-01
28519623,NA,0,0,0,0,2020-03-01
983759788197939072,620,0,0,21,296,NA
48809059,NA,0,0,0,0,NA
726412384135678976,92,30,60,90,365,2023-01-01
29590847,NA,0,0,0,0,2018-11-01
48810304,NA,0,0,0,0,NA
1065261714964080000,372,22,52,82,105,2024-07-01
14692459,145,30,52,56,331,2024-06-01
43741958,NA,25,55,85,360,NA
1050164273938402816,136,7,37,67,338,NA
43738037,NA,28,56,86,356,NA
29780863,NA,0,0,0,0,2023-01-01
20089645,50,3,33,63,153,2019-10-01
25012767,NA,0,0,0,0,2018-07-01
43315319,194,11,41,70,70,2024-08-01
27681714,NA,0,0,0,0,2020-11-01
743405374131206272,130,5,35,65,65,2023-01-01
24630272,NA,0,0,0,0,2018-06-01
24653197,NA,0,0,0,0,2018-07-01
54213367,120,30,60,90,365,NA
1043992593024677504,415,0,0,0,188,NA
26663094,NA,0,0,0,0,2019-05-01
24653572,NA,0,0,0,0,2018-11-01
28500619,NA,0,0,16,16,2024-08-01
29546132,NA,0,0,0,0,2023-08-01
27029894,NA,0,0,0,0,2019-07-01
28514974,NA,0,0,0,0,2021-07-01
24855025,NA,0,0,0,0,2018-06-01
29965041,NA,0,0,0,0,2020-10-01
27279139,NA,0,0,0,0,2022-06-01
28664899,NA,0,0,0,0,2023-08-01
1047110999128240128,45,29,59,89,269,2024-02-01
21638538,NA,0,0,0,0,2020-03-01
28730581,NA,0,0,0,27,2023-10-01
26032155,NA,0,0,0,0,2020-12-01
24921584,NA,0,0,0,0,2020-01-01
21357119,NA,0,0,0,0,NA
24936179,NA,0,0,0,0,2018-05-01
1065262230644399872,483,30,60,90,113,NA
26063230,NA,30,60,90,365,2023-10-01
499249,NA,0,0,0,0,2012-06-01
29942321,NA,0,0,0,0,2022-12-01
26127726,NA,0,0,0,0,2019-01-01
24963166,NA,0,0,0,0,2018-09-01
24959295,NA,0,0,0,0,2018-07-01
539742633266082752,134,30,60,90,365,2024-03-01
941905097912157184,140,29,59,89,269,2023-08-01
49470050,933,30,60,90,179,NA
29674246,NA,0,0,0,0,NA
26225021,NA,0,0,0,0,2020-01-01
1189902329602432768,334,28,58,88,363,NA
52871655,125,15,45,75,350,2024-07-01
27776926,NA,0,0,0,0,2020-09-01
40047091,631,0,0,0,257,2023-08-01
25193004,NA,0,0,0,0,2024-06-01
1089766702290849920,225,3,3,16,168,2024-07-01
916510544153961984,375,30,60,90,90,2023-12-01
32039742,NA,0,0,0,0,NA
26134638,NA,0,0,0,0,2018-11-01
1138104748635231104,40,29,59,89,364,2024-06-01
27542205,NA,0,0,0,0,2020-02-01
30019180,NA,0,0,0,0,2019-12-01
29701465,NA,0,0,0,0,2019-12-01
896495832907038080,NA,0,0,0,0,2023-11-01
1094852250821907840,NA,8,8,8,17,2024-08-01
30444773,NA,0,0,0,0,2020-01-01
30451593,NA,0,0,0,0,2020-11-01
35458517,NA,0,0,0,0,2023-07-01
28506359,NA,29,59,89,364,2020-06-01
25905991,NA,0,0,0,0,2019-07-01
30521015,NA,0,0,0,0,2020-01-01
30526468,NA,0,0,0,0,2019-06-01
30447204,NA,27,57,87,87,2023-10-01
4714854,130,30,60,90,365,2024-08-01
30466053,NA,0,0,0,0,2019-01-01
21365714,NA,0,0,0,0,2023-08-01
1065262056366021504,452,29,59,89,112,2024-07-01
32089161,NA,0,0,0,0,NA
30507928,NA,0,0,0,0,NA
21558456,NA,0,0,0,0,2019-09-01
32381021,NA,0,0,0,0,2023-09-01
51321125,44,30,60,90,365,NA
1003623057347580032,831,0,0,3,247,2023-11-01
30588700,NA,0,0,0,0,2023-05-01
575123973920036672,480,0,8,8,70,2024-01-01
1189845545039027968,334,28,58,88,363,NA
43744716,NA,0,0,0,0,2022-12-01
958171077713814784,199,30,60,90,270,NA
30739988,NA,0,0,0,0,2019-01-01
822516214222849664,707,30,60,90,180,NA
1112405924009829504,702,30,60,90,365,NA
32668910,NA,0,0,0,0,2020-03-01
614693159756870912,NA,0,1,1,1,2024-06-01
32744022,NA,0,0,0,0,2019-04-01
43753276,NA,15,45,75,350,2022-09-01
30799325,NA,0,0,0,0,2018-12-01
617551684769193728,NA,0,0,0,0,2022-08-01
31036861,NA,0,0,0,0,2023-01-01
35466334,NA,0,0,0,0,2024-07-01
35479956,NA,29,59,89,179,2023-10-01
1041248971426615424,166,3,3,3,260,2024-09-01
10341262,152,7,7,10,207,2024-05-01
30489218,NA,0,0,0,0,2019-05-01
48910461,NA,0,0,0,0,2021-12-01
30554810,NA,0,0,0,0,2019-01-01
34316911,NA,0,0,0,0,2019-06-01
897451447098870912,NA,30,60,88,347,NA
1137453208885117824,45,2,32,62,242,NA
21833654,NA,0,0,0,0,2017-12-01
32805276,NA,0,0,0,0,2021-10-01
969558852641361664,90,4,27,57,147,2024-02-01
837553678722454400,44,30,60,90,365,2024-02-01
28177443,199,6,36,66,341,2023-12-01
32860541,NA,0,0,0,0,2020-02-01
15266254,580,29,59,89,364,2022-06-01
19413467,135,30,60,90,365,2018-05-01
897188303018264192,109,28,58,88,363,NA
53862381,NA,0,0,0,0,2022-02-01
30938219,NA,0,0,0,0,NA
50999685,NA,0,0,0,0,2021-10-01
1116801109714418688,58,0,9,39,219,NA
952824969723825792,125,29,59,89,269,2023-10-01
51003110,NA,0,0,0,0,2023-10-01
35512005,NA,0,0,0,0,2019-12-01
857137247614597888,41,4,34,64,339,NA
13624873,75,1,12,16,75,2024-08-01
21756084,NA,0,0,0,0,2018-01-01
700064775616824832,350,28,58,88,363,NA
30525544,NA,0,0,0,0,2019-12-01
35499352,NA,0,0,0,0,NA
34436638,NA,0,0,0,0,NA
34471928,NA,0,0,0,0,NA
23746579,170,1,31,61,336,2023-04-01
698812600923000704,44,0,0,0,215,NA
34509926,NA,0,0,0,0,2019-05-01
31094549,NA,0,0,0,0,2019-12-01
943684563716718080,141,0,0,19,168,2024-08-01
34595632,NA,0,0,0,0,2020-02-01
1122542601453748736,58,5,35,65,245,2024-06-01
963814714581341824,200,3,9,29,29,2024-08-01
35162306,NA,0,0,0,0,2019-06-01
46641129,NA,0,0,0,0,2021-08-01
823802490232227712,566,30,60,90,180,NA
33489978,NA,0,0,0,0,2019-10-01
33529806,NA,0,0,0,0,2022-11-01
31128175,NA,0,0,0,0,NA
46671880,NA,0,0,0,0,2021-03-01
31211176,NA,8,8,8,30,2024-08-01
1126814011677133184,477,30,60,90,114,2024-08-01
691811914823074688,NA,0,0,0,0,NA
35793925,NA,0,0,0,0,NA
43790037,NA,0,0,0,0,2020-09-01
33664484,NA,4,8,38,218,2024-06-01
788512025481953024,70,27,57,87,362,2023-07-01
897454101936968448,NA,29,54,84,344,NA
8131995,220,29,59,89,89,2017-09-01
919698648386324480,214,29,59,89,179,NA
31205946,NA,0,0,0,0,2023-09-01
52631606,NA,0,0,0,0,2023-01-01
43310157,191,8,38,68,68,2024-08-01
44631766,109,17,17,29,304,2024-08-01
908972998408255744,1175,5,35,65,151,2024-08-01
33852604,NA,1,1,1,1,2024-07-01
33875614,NA,0,0,22,22,2023-08-01
33772781,NA,0,0,0,0,2019-09-01
33880238,NA,0,0,0,0,2019-07-01
43887651,NA,0,0,0,0,2020-09-01
43267312,200,9,20,50,50,2024-07-01
31542692,NA,0,0,0,0,2024-08-01
672679520595640960,366,12,40,65,275,2024-06-01
31560410,NA,0,0,0,0,2019-11-01
30169107,NA,2,6,32,32,2024-07-01
30175521,NA,0,0,0,0,2019-01-01
50535731,110,0,0,3,278,2022-05-01
35603341,115,15,27,27,155,2024-07-01
1010207517584844544,150,29,59,89,269,NA
31596519,NA,0,0,0,0,2020-03-01
34759503,NA,0,0,0,0,2019-10-01
30183428,NA,0,0,0,0,2023-07-01
35281795,NA,0,0,0,0,2019-12-01
34788810,NA,0,0,0,0,2019-06-01
1014461978634951808,72,28,58,88,363,NA
1103088524196656896,60,0,0,0,257,2024-06-01
30187850,NA,0,0,0,0,2019-01-01
46758057,NA,0,0,0,0,2021-06-01
1.207961923629e+18,47,30,60,90,365,NA
33964014,NA,0,0,0,0,2021-10-01
31670625,NA,0,0,0,0,2019-04-01
31682228,NA,0,0,0,0,2019-05-01
52670276,NA,0,0,13,93,2023-12-01
44320572,210,0,19,49,49,2024-08-01
31319380,NA,0,0,0,0,NA
31339496,NA,29,59,89,364,2023-10-01
41895103,147,30,60,90,365,2024-08-01
35284472,NA,0,0,0,0,2019-06-01
47919864,46,30,60,90,365,2021-06-01
1060192371328219264,53,1,1,1,268,2024-06-01
1018935988138990848,42,7,29,59,239,NA
1169969466964491776,90,30,60,90,270,NA
1182732329545434880,400,23,53,83,173,NA
991623222460717568,135,0,0,0,104,NA
30477526,150,0,0,0,107,2023-11-01
949904242079111424,120,0,0,0,61,2023-11-01
1177545792823749120,49,0,0,0,257,NA
897452028747926400,NA,30,60,88,359,NA
1095552825883381888,NA,0,0,0,0,NA
897455611111423616,NA,29,54,84,352,NA
955583987026760192,160,25,28,58,238,NA
43932082,NA,0,0,0,0,2021-10-01
30231026,NA,0,0,0,0,2019-06-01
30244166,NA,0,0,0,0,2019-10-01
51403039,NA,0,0,0,0,2023-03-01
1123776431230095872,49,3,3,27,302,NA
35316405,NA,0,0,0,0,2022-05-01
673874846826602880,140,30,34,34,223,2024-02-01
46779286,NA,0,0,0,0,2020-12-01
692387294521905152,NA,0,0,0,0,NA
48809258,37,30,60,90,365,NA
35402920,NA,0,0,0,0,2022-07-01
49051881,NA,0,0,0,1,2024-08-01
48404504,500,30,60,90,365,NA
31924097,NA,0,0,0,0,2020-01-01
35415121,NA,0,0,0,0,2020-12-01
43843432,NA,0,0,0,0,2020-08-01
691938691548251136,NA,30,60,90,365,NA
838401736384901120,374,19,46,73,322,NA
897457160611399424,NA,21,49,79,349,NA
30324273,NA,30,60,90,365,NA
34042173,NA,0,0,0,0,2019-07-01
545653384677866368,140,0,0,0,252,2024-05-01
52184522,387,0,0,0,183,NA
46788208,NA,0,0,0,0,2022-01-01
35373350,NA,0,0,0,0,2020-01-01
35686594,NA,0,0,0,0,2020-03-01
30350359,NA,0,0,0,0,2018-12-01
35689855,NA,0,0,0,0,2020-02-01
897461187104186112,NA,21,47,77,345,NA
894883521311487616,NA,0,0,0,0,NA
620193811140349696,NA,0,0,0,0,2022-05-01
643420063748562560,160,13,43,73,253,2022-12-01
35707945,NA,0,0,0,0,2023-01-01
3585452,92,0,0,20,166,2024-08-01
48871242,43,30,60,90,365,NA
805028,NA,0,0,0,0,2024-06-01
1095582600306510208,NA,2,2,2,2,NA
48809400,39,30,60,90,365,NA
53915505,37,30,60,90,365,NA
30443030,NA,0,0,0,0,2021-08-01
35430525,NA,0,0,0,0,2019-08-01
34975935,NA,0,0,0,0,2019-12-01
903703292568953984,46,30,60,90,365,NA
726077367738491392,246,0,0,0,6,NA
42002119,NA,0,0,0,0,2021-05-01
42813732,NA,0,0,0,0,NA
40666703,NA,0,0,0,0,2020-03-01
39253388,NA,12,12,12,12,2024-08-01
672500835605671680,264,6,18,28,261,2022-09-01
37393364,NA,0,0,0,0,2020-03-01
873085539866772096,42,30,60,90,365,NA
37424915,NA,0,0,0,0,2020-01-01
37452873,NA,2,4,4,4,2023-10-01
40701124,NA,0,0,0,0,2020-03-01
43457055,NA,0,0,0,0,2024-08-01
49421625,365,0,28,32,116,2024-04-01
30400465,NA,28,58,88,178,2023-12-01
505231,NA,0,0,0,0,2012-06-01
39314886,NA,0,0,0,0,NA
40677959,NA,0,0,0,0,2023-09-01
39327039,NA,0,0,0,0,2019-12-01
43297952,NA,0,0,0,0,NA
4822181,168,1,31,61,336,2024-06-01
37497614,NA,0,0,0,0,NA
875235562848665856,48,30,60,90,365,NA
1046288984910404224,233,1,5,16,160,2024-08-01
726845120415605248,246,0,0,0,5,NA
37563625,NA,0,0,0,0,2020-03-01
667316357375615616,334,24,54,84,202,2024-08-01
39530302,NA,0,0,0,0,2019-12-01
37671932,NA,0,0,0,0,2021-08-01
47755393,43,30,60,90,365,NA
37687769,NA,0,0,0,0,2019-12-01
983463043413515264,155,6,16,46,226,2024-08-01
37690046,NA,0,0,0,0,2023-09-01
43266587,NA,1,3,13,13,2024-08-01
41959882,NA,0,0,0,0,2023-10-01
1217938964570924800,417,0,0,0,0,NA
50310472,120,30,60,90,365,2023-11-01
52162163,387,0,0,0,201,NA
851515275801895808,75,3,6,31,306,2023-12-01
37763951,NA,0,0,0,0,2020-01-01
40861223,NA,0,0,0,0,2020-01-01
39562028,NA,0,0,0,0,2020-12-01
39630715,NA,23,53,83,83,NA
668336778831639808,80,0,0,0,170,2024-06-01
49738307,649,2,12,28,180,2024-08-01
39648018,NA,0,0,0,0,NA
41928437,NA,0,0,0,0,2023-01-01
37457512,NA,0,0,0,0,2020-01-01
1029190475492733824,115,14,44,74,254,NA
1079093999350541184,150,0,0,4,184,2024-05-01
40777336,NA,0,0,0,0,2020-03-01
40783447,NA,0,0,0,0,NA
40781102,NA,0,0,0,0,2023-10-01
955648044181034752,408,0,0,0,196,NA
39650425,NA,0,0,0,0,2020-03-01
1138480504032443264,308,29,59,89,221,NA
42974078,NA,0,0,0,0,NA
39818487,NA,0,0,0,0,2020-01-01
42100726,NA,0,0,0,0,NA
825404242518614656,195,0,20,50,230,2024-01-01
46070335,25,26,30,60,296,2021-05-01
51412408,NA,30,60,90,180,2024-04-01
51483825,140,30,60,90,365,NA
39748190,NA,0,0,0,0,NA
1071230531368875776,65,1,29,59,59,2024-05-01
897460244050106240,NA,16,39,66,333,NA
1095839144810126976,NA,0,0,0,0,NA
35874311,NA,0,0,0,0,2019-07-01
39843036,NA,0,0,0,0,2020-03-01
1230157735855856896,69,30,60,90,365,NA
37910970,NA,0,0,0,0,2020-03-01
42022514,NA,0,0,0,0,NA
37769295,NA,0,0,0,0,2020-01-01
960154921950427392,385,1,31,61,336,2024-08-01
883284982119955584,338,30,60,90,227,NA
621933627162910720,NA,30,60,90,365,NA
46832297,NA,0,0,0,0,2021-04-01
39925395,NA,0,0,0,0,2024-03-01
37943586,NA,0,0,0,0,2020-01-01
43986314,NA,2,2,2,2,2024-02-01
51035025,110,0,24,54,54,2023-09-01
36073776,NA,0,0,0,0,2020-02-01
40015168,NA,0,0,0,0,2020-02-01
42989701,NA,0,0,0,0,2021-01-01
39965266,NA,30,60,90,90,2019-12-01
1097852292327166464,57,4,34,64,244,NA
36076577,NA,0,0,0,0,2019-12-01
40055504,NA,0,0,0,0,NA
548672572096028288,112,0,26,56,331,2024-06-01
42206628,NA,0,0,0,0,2020-03-01
40920440,NA,0,0,0,0,NA
766666580976923264,222,0,0,0,6,NA
40946832,NA,0,0,0,0,NA
36146653,NA,0,0,0,0,2019-09-01
43011035,NA,0,0,0,0,NA
43022394,NA,0,0,0,0,NA
43021708,NA,0,0,0,0,NA
40091096,NA,0,0,0,0,NA
37316929,140,0,27,30,275,2024-06-01
43034073,NA,0,0,0,0,NA
36241782,NA,0,0,0,0,2019-12-01
43022644,NA,0,0,0,0,NA
40122178,NA,0,0,0,0,2020-01-01
36307792,NA,0,0,0,0,2019-09-01
38072539,NA,0,0,0,0,2019-12-01
43034137,NA,0,0,0,0,NA
36311265,NA,0,0,0,0,NA
799513237725073792,86,1,8,22,47,2023-09-01
979702194042540288,NA,1,1,1,1,2024-08-01
40178205,NA,0,0,0,0,2020-01-01
41027184,NA,0,0,0,0,2023-09-01
40171561,NA,0,0,0,0,2020-02-01
38159915,NA,0,0,0,0,2020-04-01
41867299,114,9,9,9,266,2024-01-01
1067490251534912256,1059,20,50,80,139,2024-03-01
36533065,NA,0,0,0,0,2019-10-01
746314309007431424,1000,30,60,90,365,NA
36592512,NA,0,0,0,0,2019-11-01
45830845,140,0,15,45,225,2024-06-01
38377425,NA,0,0,0,0,2020-01-01
37953352,NA,0,0,0,0,2023-08-01
36069532,NA,0,0,0,0,NA
49394418,NA,0,0,0,0,2021-08-01
6407534,200,27,54,84,142,2023-09-01
14408114,2500,29,59,89,364,2017-04-01
37997011,NA,30,60,90,365,2024-02-01
36210670,NA,0,0,0,0,2023-01-01
36222367,NA,0,0,0,0,2023-01-01
43023204,NA,0,0,0,0,NA
43013278,NA,0,0,0,0,NA
621952284492189440,NA,0,0,0,0,2022-08-01
36368048,NA,0,0,0,0,NA
36381909,NA,0,0,0,0,2019-10-01
1141449395638467840,58,5,35,65,245,2024-08-01
36387416,NA,0,0,0,0,NA
66275,199,20,49,79,354,2023-06-01
47267003,189,0,0,0,258,2024-07-01
42364937,NA,0,0,0,0,NA
875244209407489664,49,30,60,90,365,NA
1022466230508584320,320,0,0,0,120,NA
41082583,NA,0,0,0,0,2020-01-01
37779494,390,29,59,59,59,NA
43477970,NA,0,0,0,0,NA
606544996803495168,111,0,0,0,270,2024-03-01
38363300,NA,0,0,0,0,2020-03-01
1108033877492468352,441,6,8,15,126,2024-09-01
1080257145132881664,420,0,0,0,248,NA
8525172,500,26,56,86,361,2020-01-01
36569876,NA,0,0,0,0,2023-11-01
11114607,117,4,34,64,154,2022-12-01
40341041,NA,0,0,0,0,2020-01-01
1096576774883071872,35,29,59,89,364,NA
658760978030704896,293,3,9,31,286,2024-08-01
38485346,NA,0,0,0,0,NA
38497561,NA,0,0,0,0,NA
44338565,NA,0,0,0,0,2020-08-01
51303562,NA,0,0,0,0,2023-08-01
982533015789519360,1540,14,31,57,310,2024-08-01
38522305,NA,0,0,0,0,2020-11-01
40394315,NA,0,0,0,0,2019-12-01
42511429,NA,0,0,0,0,NA
36637775,NA,0,0,0,0,2019-08-01
40492034,NA,0,0,0,0,NA
41372828,NA,0,0,0,0,2020-03-01
38797417,NA,0,0,0,0,2019-10-01
36939782,NA,0,0,0,0,2020-02-01
38822413,NA,0,0,0,0,NA
38558695,NA,0,0,0,0,2020-10-01
40428207,NA,0,0,0,0,NA
43111767,NA,6,36,66,341,2024-08-01
36776377,NA,0,0,0,0,2019-08-01
41242461,NA,0,0,0,0,2020-11-01
40488178,NA,0,0,0,0,2022-01-01
36844943,NA,0,0,0,0,2020-06-01
36794104,NA,0,0,0,0,2023-08-01
14339989,397,1,18,48,138,2024-06-01
1021167820214545664,301,10,24,54,54,2024-07-01
41270387,NA,0,0,0,0,2020-08-01
41294234,NA,0,0,0,0,NA
42529743,NA,0,0,0,0,NA
51059180,292,0,2,14,256,2024-08-01
38698551,NA,0,0,0,0,2020-01-01
51306886,NA,0,0,0,0,2022-10-01
41405716,NA,0,0,0,0,NA
41404723,NA,0,0,0,0,2020-03-01
255957,495,0,19,49,324,2024-06-01
1060678687948076672,32,0,3,33,256,NA
790946338212660864,320,12,20,46,296,NA
40538432,NA,0,0,0,0,2020-02-01
766667822562345088,222,4,18,38,249,NA
883329066226448256,338,5,10,40,177,NA
41499645,NA,0,0,0,0,2022-07-01
1122376994681674112,49,15,42,42,246,2024-05-01
40587185,NA,0,0,0,0,2020-01-01
1032147578502609920,115,0,27,57,237,NA
54028410,457,0,0,0,158,NA
766667229194962176,222,0,0,0,6,NA
53106068,44,30,60,90,365,NA
39878242,623,4,34,64,339,NA
22050058,NA,0,0,0,0,NA
51621735,NA,0,0,0,32,2021-11-01
1103754701199991936,661,8,31,48,208,2024-08-01
51668342,NA,0,0,0,188,2024-02-01
52896103,NA,30,60,90,365,NA
52901227,NA,2,32,62,337,2022-10-01
53383517,NA,0,0,0,28,2023-09-01
45057731,NA,0,0,0,0,2024-07-01
45011640,NA,0,0,0,0,2023-01-01
695572109888897536,NA,29,59,89,364,NA
41350522,NA,0,0,0,0,2020-06-01
37008287,NA,0,0,0,0,2019-10-01
40558329,NA,0,0,0,0,2020-01-01
37016764,NA,0,0,0,0,2019-10-01
622356627526404608,NA,25,47,74,183,2024-04-01
37019368,NA,0,0,0,0,2020-07-01
36980176,NA,0,0,0,0,2019-08-01
42666455,NA,0,0,0,0,NA
832673837940583168,160,16,35,62,331,NA
22051488,NA,0,0,0,0,2017-12-01
43189098,NA,0,0,0,0,NA
47138527,NA,0,0,0,0,2022-01-01
52825041,NA,0,0,0,0,2023-09-01
49539983,NA,0,0,0,0,2021-08-01
51538601,NA,0,0,0,0,2024-05-01
18411427,160,0,0,3,93,2024-06-01
45191000,NA,0,0,0,0,NA
898478373060986880,NA,29,59,89,364,2024-07-01
53386606,NA,0,0,0,0,2024-09-01
47226137,NA,24,49,79,352,2023-10-01
52905602,NA,30,60,90,365,NA
47206059,NA,15,37,67,338,2023-08-01
48581688,91,0,0,0,216,NA
898474505239570432,NA,29,59,89,364,2023-08-01
898479352749900928,NA,29,59,89,364,2024-05-01
47258482,NA,15,37,67,338,2023-09-01
53423078,NA,0,0,0,0,NA
30388011,418,0,0,0,187,NA
51769994,NA,0,0,0,0,2022-09-01
51770013,NA,0,0,0,0,2022-09-01
45239940,NA,0,0,0,0,2021-08-01
51770005,NA,0,0,0,0,2022-09-01
49748862,NA,0,0,0,0,2024-03-01
45286461,NA,0,0,0,0,2023-08-01
23685538,NA,0,0,0,0,2020-03-01
45287391,NA,0,0,0,0,2022-10-01
45286592,NA,0,0,0,0,2024-08-01
51867006,NA,0,0,0,0,NA
51821915,NA,18,24,24,28,2021-12-01
46660627,275,0,29,59,334,2024-07-01
45439383,NA,0,0,0,0,NA
51814324,NA,0,0,0,0,2024-07-01
23430085,NA,0,0,0,0,NA
36945647,155,3,33,63,338,2024-06-01
1104499946077899392,49,0,0,11,286,2024-08-01
49855534,NA,0,0,0,0,2021-12-01
898489040303579776,NA,0,0,0,248,NA
24131843,NA,0,0,0,0,2018-04-01
577353418726528768,199,0,0,0,258,2022-05-01
45531339,NA,30,60,90,365,NA
52059772,NA,0,0,0,0,2024-07-01
51565266,78,0,4,34,309,2024-02-01
987082797213735424,519,4,10,26,98,2024-08-01
827638047839870592,73,0,0,0,106,NA
821002678537092480,72,0,0,0,247,NA
989716756428423680,79,8,20,45,124,2024-07-01
766662217155646208,296,22,42,71,335,2023-06-01
