"id","price","review_scores_rating"
1122575256700615808,114,5
1008315491855065344,119,4.89
50889641,170,4.64
8973873,108,4.86
9821370,85,4.32
53171838,499,4.95
673873192225899392,297,4.64
23416448,300,5
350168,175,4.22
25619849,200,4.85
1123930551455333120,148,5
665881240261196928,235,4.48
44148869,350,4.92
546438376359380032,170,4.83
6737249,85,4.84
634898625226634112,665,5
551497141931129152,174,4.77
1029256490418151424,160,5
116551,85,4.51
12518189,107,4.5
42645101,1263,4.98
20663839,190,4.67
13187006,106,4.58
43251669,51,4.67
51455941,76,4.95
1075439252135899776,200,5
1103681070563059968,43,4
4830799,98,4.92
2015168,180,4.88
45505206,130,5
1407633,75,5
50213868,249,4.68
6601284,265,4.95
35186404,154,4.65
1176923380417917184,43,2
960170192680619520,246,5
854178876389140352,354,4.29
1182210505899484160,489,4.83
969450944687841152,132,4.92
1120120917663313536,169,4.88
31978518,380,4.93
863144823566273408,296,5
666705065274020096,109,4.71
771790426347751168,150,4.87
991236862659991680,381,4.76
35840685,85,4.76
6662967,80,4.89
35766431,80,5
53340131,125,4.93
619598201001500416,258,4.75
42471990,500,5
18303895,149,4.84
1170996373078796288,290,4.83
555073510443058560,171,5
17339881,130,4.68
676802005388260480,167,4.83
29041626,90,4
39414752,75,4.92
665857667645966464,235,4.64
971862308015568640,174,5
53971044,150,4.77
30107262,150,4.73
51037782,150,4.85
48110470,425,4.97
1130596201693517312,105,5
38147958,99,5
649361804801721088,247,4.83
1036277325720061440,53,5
840073360095363712,275,4.88
51455950,99,4.86
47907266,425,4.93
623617517141073152,102,5
982833752250568192,180,5
43251455,52,1
50879115,88,4.87
609500363267740288,300,5
2606370,430,5
558538926629464640,150,4.75
665980631217887104,251,4.6
27019732,189,4.72
27015594,591,4.69
580204728935308544,270,4.94
552804519831447424,245,5
24352967,80,4.6
14444422,282,5
682535527513924096,350,5
933971768939004032,115,5
26496511,250,5
982809251824941312,128,4.92
948529812205693824,40,4.83
820461274743680896,200,4.93
38931289,90,5
641852518442102272,299,5
34738463,251,4.57
874179378603271168,215,4.57
35172393,80,1
15858847,196,4.6
1010613516018647168,388,4.3
30686973,200,4.97
633968806284955392,265,5
817335563051822976,350,5
941268454474275712,180,4.85
857810,249,4.94
662908139346389376,232,5
53170821,170,4.3
6005868,245,4.85
34370526,189,4.66
53256987,208,5
763886348952916864,153,5
11046927,485,4.74
20723015,154,4.83
13710241,85,4.9
30539307,150,4.75
53050810,154,4.94
855705447881368192,1850,4.5
52761116,98,4.92
643406530097776000,425,4.7
928358388994326400,201,4.76
1914231,140,4.64
649174647761073152,135,4
23040115,145,4.77
1065852782503725952,143,5
1115297010096422400,394,4.5
50890282,220,4.68
13848005,260,4.92
49111268,150,4.71
496166,749,4.94
53605090,70,4.14
50230523,159,4.53
622662335084368640,38,5
51169564,100,4.7
516056994945487104,133,4.52
745751296696283392,232,4.92
643036839521359232,200,4.94
41772235,495,4.98
1029718396636573568,174,4.81
51818793,560,4.8
53876346,114,5
20744654,149,4.54
809538144227617152,250,5
49487853,195,4.88
45350372,108,5
18874394,119,4.8
37909386,189,4.77
638412872710785280,90,5
1208096226725190144,250,5
571787380140782208,346,4.7
31622448,218,4.83
1166594130384064512,250,5
5352301,40,4.75
8684886,268,4.81
1106526556526531072,257,4.43
783522420840578432,180,4.98
1027588197936424960,53,4
719127902147162368,124,5
717434452159962752,107,4.92
37908855,70,5
976190720830064768,487,4.76
26387674,120,4.77
20016090,98,4.88
43022519,220,4.82
999627702195973760,297,4.97
17160286,1e+05,4.48
25125914,230,4.67
882757009539519232,548,4.33
1057206257573876224,130,5
834212146268600320,911,5
594914131275091072,161,4.86
35579364,150,4.33
952792704677899520,453,4.4
612235967341730432,148,4.76
864683250052604544,175,5
1506985,225,4.86
978360232982713216,399,4.77
856664148293002368,53,4.54
755220737964381696,55,5
685706917487823616,167,4.88
25871304,54,4.73
20849060,250,4.96
33485978,175,4.96
846019068928133376,153,5
49775120,245,4.81
930648551063213056,265,3.5
35183293,114,4.83
805158793007109888,47,5
49551756,225,4.91
1170919673272847872,272,5
41371194,881,4.33
795582934528306816,92,2
50398446,900,5
1014319983262481408,346,4.46
831397199080648704,145,4.98
1284776,250,4.88
874183848767785472,125,4.33
877662117836015232,105,3.5
41770339,160,4.83
52096040,150,4.89
37798666,85,5
695742749164895488,73,4.79
29515670,225,4.94
30105137,140,4.69
13004967,292,4.6
622687594514022656,38,4.67
949980594228045184,275,5
1117935917476687360,300,5
53335766,175,5
30822815,160,4.8
48159314,300,4.91
6704737,159,4.54
1013632155850220672,320,4.3
928150949438055808,160,5
4025329,159,4.63
606961940356841344,45,5
14588156,120,4.87
13222669,100,4.92
974067561235430272,626,4.88
12344456,140,4.92
1016229130708200192,115,4.35
44324396,118,5
882504391136032768,220,5
34340357,227,4.65
4453484,250,4.88
764580020630815360,46,5
51455566,119,4.84
41369046,631,4.5
37093438,119,4.43
49169710,400,4.88
53328559,250,5
26450631,159,4.82
41666160,189,4.44
924114199329552384,567,5
598600568938104320,170,4.88
48133291,89,4.73
16366744,50,4.77
19363931,79,4.5
21836754,65,5
1089290609745517696,60,4.5
770626111287655424,200,4.97
1070231131306779136,282,5
978647529811129600,160,5
1163765527242023680,416,5
11772032,167,4.31
621228646987167104,43,4.75
13217170,65,4.77
1044485172677898752,586,5
1108949459249844736,202,4.85
50897694,135,4.93
601410914087072512,62,4.15
14869215,150,4.89
47012155,101,4.83
1156704872074511616,1042,5
49881509,360,4.83
926080195432822144,105,5
967417239150226560,170,4.8
861588807272031616,98,5
775404417497255040,599,4
31760509,95,4.96
2538248,159,4.52
8866669,318,4.95
41373193,1657,5
50231254,143,4.69
552839358870025024,150,4.6
882786552465189120,99,5
20073959,95,4.6
890865451922227712,692,4.79
560149197063785536,140,4.4
21583199,165,4.55
1144861,230,4.89
44040868,80,5
22480209,45,5
882779486860153216,76,3
13004961,251,4.71
19710742,181,4.89
27987152,80,4.57
4786675,152,4.97
5593975,125,5
1380326,70,4.73
1044596274887028864,376,4.65
27365146,100,4.81
2043060,294,4.82
536578,42,4.83
566770293194580864,49,4.71
651379369974834304,149,4.82
43883517,950,5
40335341,189,4.71
25779152,65,4.8
5989528,250,5
25182363,80,4.79
10487548,270,4.92
1137722591602709120,125,5
665824099468566272,197,4.53
1153111443177581568,1362,5
997432199888717568,409,5
50497636,200,5
783623234937280896,50,4.67
776975856045992832,115,4.67
1091299935203308672,414,5
785362965883004800,650,4.75
589077888822822528,466,5
7754697,396,4.43
1656585,550,4.85
52578551,174,4.93
770285871397233920,150,4.81
653607125944399616,300,4.43
45412157,165,4.58
49951454,80,4.75
46901954,43,3
52948656,201,5
635574615894942464,240,4.93
179741,202,4.95
1113073401939237376,60,4.5
48369592,10,5
1079776280274419712,70,5
52128553,106,4.94
846980678788058368,637,4
596413252706204416,147,4.57
15268792,350,4.92
1060239215738679296,74,5
42840583,70,5
22142575,160,5
54291034,430,4.54
759312159547321216,105,4.85
4074248,500,4.68
31085028,255,4.77
1070271021848012160,426,4.77
25071113,206,4.96
1036276185860158720,54,1
1081449253104266752,314,4.89
50217756,151,4.65
1056650231082472320,506,4.65
27682112,393,4.76
1116042385708833664,55,4
22588755,100,4.64
33162983,200,4.76
846462170801018752,165,3
51762694,44,5
1067487172334612096,413,4.45
695779291962525056,69,4.79
13881920,196,4.28
947382440952465536,55,4.29
12246395,350,5
771248576049582976,150,4.9
46402076,65,5
1015357234838303104,110,4.59
1092139254709553664,2124,5
712285563313632512,160,5
1137517639314874880,130,4.74
760173471824448256,44,5
1090041604677129984,72,4.64
1013709156917167616,338,4.64
22881110,60,4.98
14918404,80,4.63
50418458,58,5
925724714155045760,112,4.58
45275194,111,4.58
795449123169469952,41,5
53110748,119,4.73
1156355801308313600,485,4.46
18024561,515,4.36
680442938388437376,80,4.92
255476,94,4.94
50727455,44,5
46334141,90,4.75
1649957,135,4.39
752179395462204672,175,5
1067485803917467008,381,4.43
568240178481941248,350,5
995410298112048128,55,5
596413302681259392,140,5
1194952629145660160,57,5
1137255018515796992,137,4.88
830528733951042432,120,5
861528810351703680,190,4.5
1120346290475424896,630,4.4
1012586192164871808,402,4.52
727741485842854144,115,4
721612728001471360,39,4.25
1115380808111478528,512,3.94
1036273713121371136,54,4
31255471,184,4.82
5199439,115,4.79
1149338835484550912,74,5
1067549353765757440,444,5
1123737,65,4.87
18310427,36,4.75
1120350431112519936,615,5
754970276793406848,110,4.95
694912775374181376,500,5
17383253,155,4.75
233638,87,4.74
49505001,40,5
31668308,100,5
1142807822816275712,194,5
916781845374070656,120,5
51391672,256,4.33
1486099,169,4.88
1152188439826811776,56,3
609956068365812736,175,4.94
52718388,182,4.92
1181361798958547456,140,5
1083669144649813248,420,4.11
25997937,553,4.31
13891485,295,5
782422485359542912,395,5
1113088052713757184,53,5
1179739442698641920,99,5
1044292023316621312,145,5
50152840,154,5
641209854002197248,350,5
47892276,164,4.83
880583527961510656,643,4.92
54240974,151,4.95
684029923054859520,251,3
4860430,105,4.84
15423962,42,4.65
615180685247297152,37,5
19731551,160,4.77
1112530043994749952,170,5
926904970444277888,93,4.5
16821,159,4.71
644202319559232768,149,5
4498688,268,4.56
1115377466525054592,418,4.61
594705719138931328,160,5
43011293,550,4.77
794225336036117888,332,4.8
1014419760379928960,243,4.2
939707381622763008,294,4.6
49923953,94,4.79
767286,100,4.41
665969160178614784,59,4.67
1015054177333442048,298,4.61
530576,104,4.78
783615162751617920,112,4.64
49081266,1200,4.25
975250,75,4.88
895476726063394176,140,5
759644640471449216,110,5
1113030168317078016,49,5
48677043,85,4.61
100186,150,4.94
878341490265135104,683,5
686948308860858752,67,5
32820849,150,4.98
799406556818678016,70,3.5
50793014,106,4.8
666720978502253568,101,5
1032905729887293440,375,4.88
568782483385919616,161,4.96
878344866337191040,483,5
666687689202133248,110,5
861015405984233472,53,4.67
787999065887227392,130,4.82
5627090,200,5
1032875325263161088,79,4.64
838321552121170688,225,5
655241486161179136,431,4.9
4936254,351,4.85
47982995,180,4.82
37648875,842,4.9
945949175848923648,1234,5
42841450,145,4.87
2108178,129,5
45275002,999,4.94
52399609,275,5
15371951,122,4.93
619354374288622464,235,4.64
578841345143129088,288,4.92
1010342863526711040,315,4.68
44575875,272,4.92
24758664,150,4.83
907252516607023104,174,5
25319136,350,4.95
912278050394510848,160,3
41529631,1500,4.63
852368647478352256,96,5
15218342,169,4.95
14316284,183,4.97
47996705,273,4.78
839214509166617472,101,5
918130735715171072,291,5
4688418,177,4.8
787866935649635584,289,4.71
53544002,175,4
693452603520851968,470,5
875686185069075200,47,5
51143643,165,4.92
783603959542380672,88,4.74
37443671,132,5
898131131475931648,90,4.7
49405833,47,5
635474429874721408,130,5
1102123641767898752,411,4.84
49735358,145,5
35914632,495,4.52
582035740622572032,70,4.92
16199608,37,4.4
5353312,125,4.8
877589150859074304,200,5
24736896,45,4.75
51597788,400,5
33580893,625,4.77
1136909641159288832,284,5
1161521194719309056,104,3.71
249704,185,4.76
23485307,120,4.62
42880564,69,4.79
1010768775628092160,410,4.6
42535595,125,4.95
1067546821288390784,378,4.38
1142443074455166592,142,5
4881420,179,4.54
27518599,190,4.93
690036302901424640,70,5
1137270,139,4.6
19174,200,4.63
779776296413227392,270,4.75
26043558,230,4.8
26221105,60,5
18989137,168,4.94
31511563,929,5
736131273924020224,998,4.25
295998,280,4.91
1.069775825692e+18,529,5
49815039,135,4.93
40376779,300,4.83
759618126064467840,95,4.98
1010673362514237824,407,4.68
39072592,250,4.94
1125139098078786304,415,4.79
776129453363109120,210,4.63
50444487,10,5
878323950122469376,567,4.83
1011187858986701696,49,4
832812818088713728,350,5
23304812,254,4.89
1115379010918611456,394,4.08
46677269,62,5
26489955,107,5
1876511,225,5
1080769743669960576,129,5
650038079521479680,185,5
22951923,185,4.99
1084205649822413312,102,2
1006681477271990016,849,4.92
24136172,118,4.67
49409612,495,5
25997748,437,4.59
1036919697576123648,70,5
1035678410792274944,306,4.94
1130439831728803712,197,5
940279919668139008,100,4.38
11910742,199,3
886856656308012288,2050,5
49713396,50,4.85
554785184147676672,195,4.95
53346269,50,4.75
1044596274975881088,357,4.81
52026028,219,5
46944839,110,4.75
6237974,85,4.93
1161162511910235136,70,5
27823763,350,4.93
34363916,495,4.98
35235326,60,4.86
784908269976623744,92,4.93
1035243405969732608,449,4.94
761092020586434048,270,5
24186775,85,4.8
1014296846467270144,400,4.33
49756756,178,4.89
793539365815167360,190,4.51
1115294849933964800,397,3.86
878332173770248576,540,5
37688045,80,4.53
3359510,135,4.95
7413605,120,5
51482510,114,5
828190655371061376,489,4.91
14384261,675,5
902455878427288320,75,5
53480698,250,4.75
47272247,500,4.89
689819573313925888,120,5
46713266,57,3.5
983323728565485952,748,4.76
4668252,118,4.85
1067492285421666304,387,4.41
669064816219867520,68,4.75
783619413754613888,50,4.83
46007228,70,4.64
1097146402872824320,509,4.93
40704904,299,4.6
1073976914212097280,592,5
41567947,100,5
956277768932267264,528,4.95
49910561,750,4.42
19831458,230,5
5010368,100,4.38
661489424483343360,51,4.38
904438966406791296,318,5
53167175,21,5
30494093,149,4.95
43239496,100,4.94
608484199640100992,675,4.93
1126734893712907776,384,4.74
869073628135619584,353,4.74
605115521796576128,1e+05,4.33
1097428200625674112,77,5
1052426725775148416,89,4
10142056,116,4.65
4070025,330,4.9
584833406345340672,325,4.67
938542600432469632,399,3
42451008,167,4.78
52934401,200,4.44
653536694333017856,174,4
672533137578321408,283,4.29
726219384836980096,183,4.9
40092482,140,4.33
1480002,125,4
48658249,800,4.92
2171821,100,5
949224321229264000,150,3
1033665025367277312,579,4.76
13599973,195,4.86
821648752151909376,300,5
1148183574112155264,219,5
205485,185,4.9
648587804094088576,162,4.71
766154411511432704,107,4.88
13881135,80,4.9
962998923901128832,188,5
17713865,72,4.61
690456760581628672,123,4.71
785521981225215744,450,5
51956352,128,5
33442531,150,5
3012871,220,4.93
1104517580415154048,49,4
837020791066932608,75,5
1058752711303934592,49,4
53260251,48,5
8225997,138,5
972008124482098432,485,4.91
39862209,572,4.71
1155994208421380864,60,4
566793905975010816,182,3
4315934,80,4.5
50438495,599,5
47920050,40,4.5
499228785781795840,134,4.75
929709583315422848,81,4.63
42735863,138,3.67
21689998,200,4
42112271,72,4.64
18586873,190,4.53
1156824624312380672,105,2
1082086330509967360,35,3
24083125,59,4.5
23536265,143,4.94
19836734,110,3.8
53603574,95,5
1097164750741381760,681,4.92
49938794,200,4.49
760794253732353280,139,4.8
6195564,160,4.82
694387559588416768,107,4.89
535581626561206848,134,4.5
672527145784967552,346,4.8
1104436283497085568,49,5
767207240487627392,42,5
1007417751629640320,615,4.85
24473713,64,4.64
762433518245016576,86,4.32
837212067637401472,199,5
532288,310,4.75
45752068,175,4.83
48146527,255,4.88
582626681889558784,80,4.5
15772447,178,4.95
17218063,120,4.93
6748711,135,4.79
50114549,164,4.35
6380118,42,5
1018529,286,4.97
1065009656872358400,418,5
882473433648692352,120,5
53602634,105,1
700111269108709632,253,4.71
601809481239819904,140,4
10702506,165,4.88
766064842518858112,107,4.77
597789124417139968,150,4.73
8816465,150,4.88
52167873,60,3.8
29158689,350,4.87
53188172,450,4.63
42596536,120,5
24336268,65,3.83
49256890,197,4.8
604213081528050176,303,4.59
1001502515015239040,56,1
832672716166428416,160,3
837698762818158592,175,5
870420092221946880,125,5
866518628279065728,147,5
665928263769244288,1028,5
4594389,138,4.76
1144206955380638848,639,4.93
15324045,1143,4.82
990529,1364,4.67
751733068317841408,150,4.96
968909763063437952,85,5
43268369,200,4.64
1131053323791104384,60,4
36108871,552,4.4
24677926,650,4.66
766659920133646592,678,5
831739059877804928,552,4.25
1070493385323671936,52,3.5
1105771415070916096,799,5
35231370,163,4.91
999820797694613504,375,4.71
1136955898324243840,60,4
45733243,381,4.28
39878798,140,4.86
650494137473244416,208,4.96
1080495790493155456,35,5
694012875906713984,105,5
944840863824995840,278,5
625792034614526848,406,5
23357738,375,4.83
1152746395043804160,33,2
593310907721075584,147,5
35345370,325,4.82
52862058,10000,5
37282283,105,4.5
15857118,320,4.73
1070486254756941568,35,5
39879250,100,5
837590494379094784,111,4.86
40887882,134,4.83
1097184698580722432,33,4
13091684,163,4.31
1730937,108,4.9
1022776149513448448,479,4.71
25031840,1303,5
30421981,350,5
42584450,115,4.4
914592079538599808,70,3
1060067517230203136,53,4.5
1193005542763264000,800,4.83
1085711159982729728,33,1
920109678115048704,279,4.5
965709350570453248,412,5
1010631999598223232,384,4.43
1069578477394124160,55,5
894322542386340992,708,5
50762178,128,5
54291234,375,4.57
916105,108,5
52842845,128,4.17
914086324680821248,3300,5
870212853386092032,280,5
834792528293666432,159,5
1157155043074006016,528,5
53603491,105,5
628769873559199104,80,4.53
923900704452428928,110,5
807172063275763072,267,4.76
8554547,70,4.68
882443461496642816,95,5
1029317224873552512,442,4.91
54328203,150,5
1168169359485094144,335,4.73
859119320795456128,287,4.42
9458704,225,4.77
34816480,2250,5
42788958,70,5
2659448,105,4.51
3311834,81,4.24
53544214,200,4.88
745051425164634880,319,5
1156080303867289856,375,4.5
1168752743571994112,619,5
54183564,89,4.4
48767648,123,4.5
968888543324752384,90,5
24334761,64,4
947225543055638912,249,5
873116037507590528,220,4.67
995541786379684864,100,4.25
30764476,145,4.58
1117496740720620160,425,5
696811607506823168,145,4.67
808648020409908480,85,4.64
7329781,621,4.76
22258326,128,4.67
731784525862689152,40,1
736935741903228544,231,5
52797203,188,4.69
721215691788584448,178,4.84
856843124617214080,40,5
1190766904146979840,44,5
53606452,110,5
824581370085361152,262,5
42274209,125,4.67
30394053,412,5
545163157468611456,242,4.7
49871065,80,4.68
32801102,239,4.9
8504666,250,4.78
1044995463995747840,140,5
837570147831223296,109,4.83
9544410,385,4.81
1530386,349,4.72
51451368,130,4.6
39553672,157,4.44
4677654,48,4.4
1072416905292439808,138,5
616106207872645632,1114,5
15326243,599,4.95
36147561,399,4.69
1092764040708555392,60,5
53604779,99,5
1117532744097489664,60,5
846546411200661760,329,4.71
992285225039563520,59,5
666482362855955072,280,4.5
630134452451645184,230,5
36108675,1926,4.57
672522014124319744,333,4.4
39193812,250,4.89
30154255,374,5
652279676468280192,150,4.62
15411988,132,4.89
823940567082834176,135,4.84
902949521262955520,749,5
1117575469976164608,559,5
649075074887124608,155,3.5
48413404,40,5
47179845,190,4.78
30585315,135,4.79
53992289,130,5
29847492,108,5
990743032897097984,175,5
35580609,960,5
30393377,417,4.5
49299232,130,4.68
1142735795274193024,140,5
1330056,10,4.55
7090264,120,4.22
726412384135678976,92,4.6
1065261714964080000,372,3.56
14692459,145,4.5
20089645,50,4.65
43315319,194,4.73
743405374131206272,130,4.78
1047110999128240128,45,4
539742633266082752,134,5
941905097912157184,140,5
52871655,125,4.86
40047091,631,4.5
1089766702290849920,225,5
916510544153961984,375,5
1138104748635231104,40,5
4714854,130,4.53
1065262056366021504,452,4.67
1003623057347580032,831,5
575123973920036672,480,4.15
1041248971426615424,166,5
10341262,152,4.63
969558852641361664,90,5
837553678722454400,44,5
28177443,199,4.56
15266254,580,5
19413467,135,4.71
952824969723825792,125,4.5
13624873,75,4.92
23746579,170,4.54
943684563716718080,141,5
1122542601453748736,58,5
963814714581341824,200,4.76
1126814011677133184,477,4.19
788512025481953024,70,1
8131995,220,4.5
43310157,191,4.68
44631766,109,4.5
908972998408255744,1175,5
43267312,200,4.56
672679520595640960,366,4.71
50535731,110,4.76
35603341,115,4.88
1103088524196656896,60,5
44320572,210,4.7
41895103,147,4
47919864,46,5
1060192371328219264,53,5
30477526,150,4.67
949904242079111424,120,5
673874846826602880,140,4.5
545653384677866368,140,4.67
643420063748562560,160,5
3585452,92,4.75
672500835605671680,264,4
49421625,365,4.89
4822181,168,4.23
1046288984910404224,233,4.75
667316357375615616,334,4.73
983463043413515264,155,5
50310472,120,4.96
851515275801895808,75,4.85
668336778831639808,80,4.58
49738307,649,4.95
1079093999350541184,150,4
825404242518614656,195,5
46070335,25,5
1071230531368875776,65,4
960154921950427392,385,5
51035025,110,4.96
548672572096028288,112,4.67
37316929,140,4.62
799513237725073792,86,4.75
41867299,114,4.17
1067490251534912256,1059,4.6
45830845,140,5
6407534,200,4.94
14408114,2500,5
1141449395638467840,58,4
66275,199,4.86
47267003,189,4.94
606544996803495168,111,5
1108033877492468352,441,4.94
8525172,500,4.83
11114607,117,4.54
658760978030704896,293,4.88
982533015789519360,1540,5
14339989,397,4.85
1021167820214545664,301,4.79
51059180,292,4.62
255957,495,4.96
1122376994681674112,49,5
1103754701199991936,661,4.83
18411427,160,4.89
46660627,275,5
36945647,155,4.67
1104499946077899392,49,5
577353418726528768,199,5
51565266,78,4.69
987082797213735424,519,5
989716756428423680,79,4.13
766662217155646208,296,5
1096468933798069248,195,5
726077999015035264,308,5
838395592635084672,453,5
1153814539476222976,64,5
731800309107118848,105,4.67
664296796498884864,240,4.95
741210249954979584,36,4
842055611883190400,195,5
1013745399413953024,319,4.43
43928714,115,4.8
32798710,85,4.75
811452732576174080,185,4.98
582678773466303488,110,5
1097151505146018560,35,4.5
48210064,32,4
1201430587365403904,190,4
1114605506625468032,613,4.77
53450489,32,4.89
962288502694718976,198,4.89
42682747,65,4.57
48257064,90,5
843026966136839936,183,5
1136151512842150656,125,5
35167097,229,4.43
36661909,517,4.62
620091110736498688,143,5
25277702,275,4.5
832678964853714944,128,4.5
50692596,82,4.5
969546377878285056,90,5
874892322289038336,50,4.8
20652753,35,4.64
766666152927296896,400,5
48740096,60,4.92
1032009395283146752,285,4.13
37634311,130,4.5
51241506,259,4.96
47704601,40,4.55
1101583066035983744,49,5
638943669371529472,152,4.8
30392874,409,3
1126967841699237376,60,5
942625772911401088,511,4.86
7823495,1500,4.94
1058815379622089216,49,5
1103704219358078976,53,5
32933643,115,4.86
53591493,33,2
44748353,220,4.86
42112149,65,4.71
53545394,145,4.94
858809320345619072,54,4.71
844704808236548096,68,5
15347268,2000,5
721959611016208640,46,5
908674065556198784,50,4.57
1108098398533782528,49,3.5
10023629,107,4.48
5085803,119,4.71
671752201993199488,80,4.63
31163666,118,4.82
42735065,114,4.86
18729143,65,4.68
9560398,155,4.5
871947516587211392,62,5
53848017,256,4.92
1075508827303644928,53,5
49177819,159,4.98
15341,191,4.57
11927032,180,4.76
53240079,180,5
762241527257255040,137,5
53603216,105,4.25
1142048721696770944,412,4.5
898493693947809152,55,5
1043992168755579776,629,5
996688489279727488,573,4.91
34603173,139,4.73
37740667,114,3.67
1062459732279895296,49,4.5
1075472992489211008,736,4.43
838401473840672000,231,5
842859220033081600,100,4.91
42735424,125,5
53603421,125,5
937708024938552064,699,4.63
733357289463416960,200,4.63
53403946,86,4.9
1030200329635352704,1540,4.89
7760808,478,5
1014371143776658304,338,4.3
1075541594512550784,53,5
1140385401734534016,60,5
30393998,417,2
53215623,174,5
679610066679499264,155,5
1039057147878209280,145,4
571584519885225280,119,4.67
1124785781926662784,49,4.5
1102082151658183680,49,4.5
936752064031781760,100,5
1065262230258220416,462,5
603053165683406464,199,4
1062478810779287040,49,3.5
535565578084281216,127,4.4
1030038657520362240,492,4.67
1104483313812454912,49,4.67
42682391,66,4.71
45783587,115,4.67
32940382,70,4.66
42112694,63,4.2
40816977,175,5
1144198570094669312,125,4.17
1111892693817795840,60,5
854904674304723584,53,4.79
54186567,70,4.6
40454134,82,4.74
53528553,30,4.85
42444354,155,5
925671449931187456,43,4.74
873344317841191552,47,4.58
35996222,120,4.73
1149533863702763008,87,4.82
877638836723394944,127,2.5
920192085939852800,374,4.61
5433746,140,4.7
905651319684253440,86,4.76
53420671,170,5
50249515,45,5
753790127067166720,350,4.87
570289761234523904,176,5
53191182,34,5
1088995864090222720,49,3.5
871075220456940544,195,5
568889960851600512,170,5
984843626459844224,337,4.82
960258169135210624,89,4.93
753839622714780416,404,4.78
46527677,190,4.66
52552429,154,4.67
1105971701246484608,223,4.55
5094593,105,4.89
1050115578412522496,57,5
750941542611047168,105,4.61
48266140,92,5
27952742,86,4.85
866698991976612736,450,5
872682429699521280,62,4.85
51024266,45,4.75
27134257,55,4.33
685623390885837440,180,4.81
759901,85,4.71
51782007,89,5
20714088,56,4.78
580589040494696448,105,5
750914635345448192,85,4.68
42315953,50,5
1136995206770405376,75,4.7
656542401937235968,73,4.88
955757854520890112,145,4.57
32940047,85,4.79
6421429,64,4.83
9313942,88,4.89
646397294912944128,72,5
25503835,71,4.85
32801214,90,4.59
815302297449439872,135,4.86
980015069757960192,60,5
51804543,60,4.54
37536591,90,4.81
52791162,45,5
875953820603062656,75,4.33
741203384678717056,45,3.5
11497938,100,4.33
22727785,113,5
51470664,90,4.83
48741152,80,4.86
28782669,40,4.93
798085838750475392,136,4.67
17554298,150,4.87
818343840653731968,169,4.91
685167872435793408,180,4.86
1083396985265703808,116,5
29831517,78,4.86
385824,214,4.74
881408547958149760,85,5
679793888125076096,71,5
732109804589016320,100,4.75
21899575,136,4.95
967572040503577344,139,4.92
745010507137458560,55,4.8
719008620617546624,70,4.92
44191733,160,4.65
105469,114,4.93
997093934680612992,63,5
1100188470327687552,100,4.86
605051948071435136,161,4.92
49054182,144,5
905998253119152640,80,4.64
53191232,34,5
619523165838380928,159,4.91
792299596251716608,412,5
9392048,67,4.91
575932751809366080,175,4.84
872364633069066624,62,5
16236199,55,4.86
52846635,40,5
790823862952309376,91,5
47243424,105,4.4
654625640417543296,215,4.87
53527603,150,4.86
53830757,155,4.83
881238250671860480,121,4.67
18888212,50,5
655119049254518784,60,4.91
20026248,332,4.91
9939843,57,4.67
182177,225,4.68
63610,114,4.93
49259071,450,4.94
33907325,62,4.61
53665546,105,5
798465931580249344,103,5
39229191,225,4.93
6896737,35,4.74
839138896528698240,200,4.57
539900905376069248,190,5
769596899906615936,110,4.91
35012500,60,4.65
1097167349412198016,53,4.33
41295300,49,4.71
597970057292470528,49,4.86
51281056,240,4.75
45842314,160,4.38
38134421,65,4.56
26655705,170,4.91
625945305310477568,44,4
872684583358280192,53,4.82
48787510,58,4.44
750934716608055936,85,4.7
558306500468820864,167,4.9
22705115,100,4.86
1142047894523674368,433,4.82
761095696161301888,270,4.94
8518051,100,4.84
813206527000667520,95,4.76
51411625,45,4.48
21568341,89,5
881361770950607232,121,4.67
38522224,88,5
1025734531838511616,183,4.86
36145317,350,4.76
27703666,123,4.92
786704154938363136,200,1
714494752693308160,79,5
721017473217995904,82,5
1035120,135,4.56
973535,70,4.56
674117341675633408,516,1
52168422,190,4.86
754265542588852608,95,4.78
785740793749619456,70,4.75
50027063,105,4.88
54264164,160,4.78
1100113573480833152,859,5
22450373,65,4.86
50464753,124,4.47
51001957,249,4.8
21551817,70,4.93
45927831,150,4.86
685640439358575104,155,4.65
745688948281946880,287,5
908168226182126464,94,4.5
815914518377147776,336,4.75
648592683552031488,130,4.93
43379017,130,5
560823556149262656,60,5
46992098,60,4.86
141335,900,4.45
40424198,185,4.9
760370608843977344,55,5
702747529352284416,100,4.83
1120200764487842944,291,3.5
764627669435933056,95,5
46237688,124,4.94
13914201,300,4.96
34646244,38,3.75
955102598808666624,163,4.75
862648661131276928,880,4.97
887698137449826560,159,5
36239518,573,3.42
31231904,100,4.7
42245079,52,4.91
1067591227921878272,119,5
608609524765569792,134,5
8304809,126,4.83
43311037,200,4.61
12433302,230,4.89
45523134,60,5
45205118,89,5
1045577206367237376,185,5
38640810,273,5
1166761969688548352,48,3
794900594963152896,56,4.5
46991303,100,4.63
844999020673083648,34,5
683259855400881152,75,5
20862285,40,4.68
959946117705023872,230,4.33
29054973,150,4.78
558874976542597760,38,4.79
30286646,220,5
1008781781839490048,65,5
33133218,90,4.25
726112702825047808,130,5
53615126,71,4.5
4037522,99,4.69
35045823,109,4.66
14195437,39,4
44261042,78,5
